id,probability
296,0.0209729336202145
297,0.0066840392537415
298,0.0240852050483227
299,0
300,0.00629069888964295
301,0.0620810724794865
302,0.00609511695802212
303,0.00777673115953803
304,0.00432639289647341
305,0.193218737840652
306,0.0246099606156349
307,0.00381826097145677
308,0.103758588433266
309,0.239757746458054
310,0.0103404149413109
311,0.284095734357834
312,0.0202041603624821
313,0.373125463724136
314,0.035815391689539
315,0.0435259267687798
316,0.0784455165266991
317,0.304858803749084
318,0.00632588239386678
319,0.00323200784623623
320,0.103155456483364
321,0.105053313076496
322,0.0115229263901711
323,0.00985517725348473
324,0.00833310093730688
325,0.077454186975956
326,0.0044015608727932
327,0.0077919396571815
328,0.00781277567148209
329,0.0208254419267178
330,0
331,0.0179812796413898
332,0.0151431392878294
333,0.00954197533428669
334,0.0205652117729187
335,0.0392715223133564
336,0.0593415275216103
337,0.00746701704338193
338,0.300191044807434
339,0.0464572347700596
340,0.00746701704338193
341,0.00238661281764507
342,0.00989926606416702
343,0.0108727030456066
344,0.0284249633550644
345,0.0187139995396137
346,0.0234722755849361
347,0.338716864585876
348,0.129764467477798
349,0.0098434966057539
350,0.000283129513263702
351,0.091094121336937
352,0.067253552377224
353,0.00238661281764507
354,0.123358234763145
355,0.00889168865978718
356,0.00283222272992134
357,0.606733620166779
358,0.00629069888964295
359,0.0259736590087414
360,0.162871792912483
361,0.0136007480323315
362,0.00712478859350085
363,0.00238661281764507
364,0.0108332857489586
365,0.108063779771328
366,0.0735272988677025
367,0.0142630096524954
368,0.0783613622188568
369,0.0127532500773668
370,0.301683068275452
371,0.0084399813786149
372,0.00292588584125042
373,0.00524941645562649
374,0.00760056031867862
375,0.00833310093730688
376,0.00524941645562649
377,0.0234100557863712
378,0.00238661281764507
379,0.00987954344600439
380,0.0159583985805511
381,0.00839264970272779
382,0.0234722755849361
383,0.0405476242303848
384,0.120068408548832
385,0.00474425964057446
386,0.00238661281764507
387,0.00238661281764507
388,0.00948242656886578
389,0.020443145185709
390,0.00979623571038246
391,0.00480380654335022
392,0.00415416248142719
393,0.0207818783819675
394,0.0971797332167625
395,0.00937807932496071
396,0.00474425964057446
397,0.147915065288544
398,0.136529713869095
399,0.00796549674123526
400,0.0200937427580357
401,0.00287948362529278
402,0.00283222272992134
403,0.0164758712053299
404,0
405,0.459521144628525
406,0.783599019050598
407,0.0169962346553802
408,0.0626341700553894
409,0.0184995010495186
410,0.022162951529026
411,0.0230666473507881
412,0.0514006018638611
413,0.0765805169939995
414,0.0118640288710594
415,0.00287948362529278
416,0.248655706644058
417,0.116836734116077
418,0.0420656278729439
419,0.0152062457054853
420,0.0191657990217209
421,0.0101143149659038
422,0.0027088182978332
423,0.0336546637117863
424,0
425,0.00283222272992134
426,0.00432639289647341
427,0.0445613488554955
428,0.0161218345165253
429,0.0918072313070297
430,0.00652409391477704
431,0.225314393639565
432,0
433,0.00943393353372812
434,0.0153241185471416
435,0.0274788327515125
436,0.0300467647612095
437,0.0612623877823353
438,0.103045731782913
439,0.00415416248142719
440,0.0333109311759472
441,0.0197961144149303
442,0.0205866135656834
443,0.0422531776130199
444,0.00138096325099468
445,0.0267724767327309
446,0.251636058092117
447,0.00807759631425142
448,0.1022629737854
449,0.0539233535528183
450,0.00609511695802212
451,0.207712411880493
452,0
453,0.0896130353212357
454,0.00627237604930997
455,0.0608992017805576
456,0.0214602947235107
457,0.0501870512962341
458,0.00557034322991967
459,0.0676231011748314
460,0.0122311115264893
461,0.00913973525166512
462,0.0509746931493282
463,0.00609511695802212
464,0.0756969600915909
465,0.222800642251968
466,0.00238661281764507
467,0.00341505371034145
468,0.0125728603452444
469,0.00629069888964295
470,0.183078557252884
471,0.00381826097145677
472,0.00415416248142719
473,0.432251483201981
474,0.0397707559168339
475,0.0154885714873672
476,0.00974252540618181
477,0
478,0.00777673115953803
479,0.0314908511936665
480,0.0126633048057556
481,0.0664892494678497
482,0.00485113821923733
483,0.0370500199496746
484,0.0397707559168339
485,0.00381826097145677
486,0.44636482000351
487,0.022087786346674
488,0.0686632990837097
489,0.12375009059906
490,0.0139908445999026
491,0.00794003810733557
492,0.0247333981096745
493,0.450522035360336
494,0.0133573301136494
495,0.23824068903923
496,0
497,0.00789961963891983
498,0.0110288690775633
499,0.062225554138422
500,0.00131035782396793
501,0.0155336549505591
502,0.00833310093730688
503,0.0248028635978699
504,0.0146881975233555
505,0.00366129167377949
506,0.128222405910492
507,0.25734931230545
508,0.00283222272992134
509,0.00474425964057446
510,0.00607848446816206
511,0.0121553670614958
512,0.154513850808144
513,0.0556349419057369
514,0.0200937427580357
515,0.0144438780844212
516,0.288345336914062
517,0.00523713044822216
518,0.00910946447402239
519,0.00238661281764507
520,0.00757039850577712
521,0.00238661281764507
522,0.00590514531359076
523,0.07680893689394
524,0.0515619516372681
525,0.0515901185572147
526,0.365946918725967
527,0.137773752212524
528,0.00646832631900907
529,0.338653326034546
530,0.0124582089483738
531,0.00238661281764507
532,0.00518986955285072
533,0.00883825961500406
534,0
535,0.00712478859350085
536,0
537,0.0102976839989424
538,0.0649233311414719
539,0.0189694352447987
540,0.00238661281764507
541,0.013859617523849
542,0.0253538116812706
543,0.264140278100967
544,0.0878795385360718
545,0.0195033587515354
546,0.00794003810733557
547,0.0398171693086624
548,0
549,0.00629069888964295
550,0.152897462248802
551,0.25795504450798
552,0.318509191274643
553,0.00833310093730688
554,0.00597545597702265
555,0.0911860466003418
556,0.019975334405899
557,0.0293079856783152
558,0.0178356431424618
559,0.0874483287334442
560,0.0467279441654682
561,0.000935424002818763
562,0.00849341042339802
563,0.0588540136814117
564,0.0302138216793537
565,0.095627136528492
566,0.00759052997455001
567,0.00283222272992134
568,0.0281777307391167
569,0.379308044910431
570,0.0619815029203892
571,0.11592061817646
572,0.0157459266483784
573,0.0109560079872608
574,0.0341027714312077
575,0.0698832795023918
576,0.00381826097145677
577,0.0428871661424637
578,0.00292248977348208
579,0.101144209504128
580,0
581,0.00712478859350085
582,0.0136210611090064
583,0.00287948362529278
584,0.0184779465198517
585,0.0313666723668575
586,0.00138096325099468
587,0.0244641676545143
588,0.0669081136584282
589,0.00913973525166512
590,0.0106673687696457
591,0.192032799124718
592,0.00740746827796102
593,0.0208307802677155
594,0.0106498850509524
595,0.141136214137077
596,0.01943738758564
597,0.00894551351666451
598,0.0478960499167442
599,0.0365737788379192
600,0.00939268991351128
601,0.00381826097145677
602,0.040793601423502
603,0.00864839367568493
604,0.00883825961500406
605,0.0754581317305565
606,0.00597545597702265
607,0.0969228520989418
608,0.0205652117729187
609,0.269933491945267
610,0.0223834477365017
611,0.04194475710392
612,0.00381826097145677
613,0.00464732898399234
614,0.0272424854338169
615,0.0154134770855308
616,0.00238661281764507
617,0.0780451521277428
618,0.00642106542363763
619,0.0147315617650747
620,0.0204425975680351
621,0.00381826097145677
622,0.0322469137609005
623,0.0190493203699589
624,0.00640940153971314
625,0.0728343576192856
626,0.623542189598083
627,0.171005412936211
628,0.0123501680791378
629,0.00801588781177998
630,0.124212741851807
631,0.00842695310711861
632,0.0234786346554756
633,0.0033726510591805
634,0.0304532162845135
635,0.0902221202850342
636,0.00381826097145677
637,0.00410690158605576
638,0.0177795737981796
639,0.0811992734670639
640,0.00238661281764507
641,0.00524941645562649
642,0.271460562944412
643,0.0686611533164978
644,0.406274020671844
645,0.0757518708705902
646,0.204585865139961
647,0.00794003810733557
648,0.116532288491726
649,0.00426326505839825
650,0.0154389357194304
651,0.259037703275681
652,0.00749753182753921
653,0.039595004171133
654,0.459305882453918
655,0.00864839367568493
656,0.027469277381897
657,0.0135041428729892
658,0.00524941645562649
659,0.0688336938619614
660,0.226479902863503
661,0.0246130004525185
662,0.236842349171638
663,0.107929520308971
664,0.0963196977972984
665,0.357208400964737
666,0.00238661281764507
667,0.00963068287819624
668,0.0995433107018471
669,0.461985439062119
670,0.0353981405496597
671,0.00801588781177998
672,0.102428294718266
673,0.0248361192643642
674,0.0033726510591805
675,0.394238620996475
676,0.14728282392025
677,0.0182075686752796
678,0.0316336676478386
679,0.0313111133873463
680,0.208039030432701
681,0.0525867119431496
682,0.00987954344600439
683,0.0314608998596668
684,0.0193740092217922
685,0.0681213587522507
686,0.00238661281764507
687,0.00138096325099468
688,0.00524941645562649
689,0.0904525592923164
690,0.0167495347559452
691,0.0502099469304085
692,0.375203371047974
693,0.0230002850294113
694,0.0433049537241459
695,0.0219442062079906
696,0.0101704709231853
697,0.00518986955285072
698,0.00899956654757261
699,0.226407423615456
700,0.0100034102797508
701,0.00577269960194826
702,0.249822929501534
703,0.147392839193344
704,0.249972283840179
705,0.036549087613821
706,0.00326578505337238
707,0.0272734872996807
708,0.0137993199750781
709,0.0163432359695435
710,0.00801588781177998
711,0.0567576140165329
712,0.20937480032444
713,0.0159583985805511
714,0.00576178450137377
715,0.010975731536746
716,0.274285435676575
717,0.00287948362529278
718,0.0404486693441868
719,0.0193554162979126
720,0.00701480312272906
721,0
722,0.011439424008131
723,0.0512164756655693
724,0.00293098296970129
725,0.213569596409798
726,0.0269442424178123
727,0.0141578372567892
728,0.023972861468792
729,0.0544932149350643
730,0.173937365412712
731,0.0350695177912712
732,0.0294246226549149
733,0
734,0.0103858597576618
735,0.130027666687965
736,0.0218100920319557
737,0.0317451395094395
738,0.18921023607254
739,0.00646832631900907
740,0.00523713044822216
741,0.00963068287819624
742,0.015996690839529
743,0.0355596467852592
744,0.0170511342585087
745,0.00725269271060824
746,0.0490793623030186
747,0.00283222272992134
748,0.0133411604911089
749,0.022451389580965
750,0.0679444596171379
751,0.177597776055336
752,0.0066840392537415
753,0.00475613586604595
754,0.00381826097145677
755,0.0289006642997265
756,0.00607848446816206
757,0.0221524015069008
758,0.0186736322939396
759,0.00597545597702265
760,0.00864839367568493
761,0.00675920536741614
762,0.0165562443435192
763,0.0784392133355141
764,0.0060189375653863
765,0.0211087688803673
766,0.0662501603364944
767,0.00609511695802212
768,0.0572890862822533
769,0.0165048949420452
770,0.212933644652367
771,0.00573429372161627
772,0.135177344083786
773,0.0600212588906288
774,0.015996690839529
775,0.0736960992217064
776,0.0110045038163662
777,0.0766988173127174
778,0.00864839367568493
779,0.00749753182753921
780,0.286721736192703
781,0.136238902807236
782,0.0186340846121311
783,0.00938903633505106
784,0.055562287569046
785,0.0132056726142764
786,0.0790501162409782
787,0.0268057584762573
788,0.0251747108995914
789,0.131200164556503
790,0.186432003974915
791,0.0276617184281349
792,0.119492441415787
793,0.0516159757971764
794,0.0208333246409893
795,0.307155698537827
796,0.00238661281764507
797,0.116656191647053
798,0.0136470487341285
799,0.281529605388641
800,0.0191883146762848
801,0.0160622149705887
802,0.00452426820993423
803,0.0442907698452473
804,0.0109560079872608
805,0.237508103251457
806,0.0176947601139545
807,0.00238661281764507
808,0.026646826416254
809,0.0295856632292271
810,0.0379935055971146
811,0.0790849328041077
812,0.0236261337995529
813,0.0191112160682678
814,0.013051426038146
815,0.0789120122790337
816,0.0321580953896046
817,0.00524941645562649
818,0.0150262229144573
819,0.000935424002818763
820,0.0476719625294209
821,0.0154885714873672
822,0.222190007567406
823,0.0053028455004096
824,0.0194609798491001
825,0.00864839367568493
826,0.0176947601139545
827,0.0387570820748806
828,0.0174709111452103
829,0.0174256190657616
830,0.0205825380980968
831,0.127444863319397
832,0.020960658788681
833,0.122698180377483
834,0.00604785606265068
835,0.0643592327833176
836,0.0154805099591613
837,0.117881998419762
838,0.00811002217233181
839,0.077751636505127
840,0.253402143716812
841,0.122743688523769
842,0.0346775874495506
843,0.195298969745636
844,0.062848187983036
845,0.601155817508698
846,0.617347419261932
847,0.0104293404147029
848,6.94580376148224e-05
849,0.29564106464386
850,0.0215635374188423
851,0.0328588895499706
852,0.0226648151874542
853,0.0731384232640266
854,0.0124807078391314
855,0.00238661281764507
856,0.0119386427104473
857,0.0230756402015686
858,0.038579948246479
859,0.00381826097145677
860,0.0507961548864841
861,0.287157624959946
862,0
863,0.00833310093730688
864,0.00749753182753921
865,0.00846810918301344
866,0.00707609532400966
867,0.00609511695802212
868,0.0778393149375916
869,0.0252504013478756
870,0.00238661281764507
871,0.0149510521441698
872,0.0319897755980492
873,0.00238661281764507
874,0.00524941645562649
875,0.00283222272992134
876,0.0345840938389301
877,0.0130456602200866
878,0.0186150670051575
879,0.00283222272992134
880,0.0231959298253059
881,0.0137743465602398
882,0.0921594128012657
883,0.0492069758474827
884,0.0189474038779736
885,0.000935424002818763
886,0.0179812796413898
887,0.0650785937905312
888,0.461122184991837
889,0.0194854326546192
890,0.0427047982811928
891,0.00794003810733557
892,0.00833310093730688
893,0.448809504508972
894,0.417744219303131
895,0.0231483764946461
896,0.00850830040872097
897,0.00833310093730688
898,0.00238661281764507
899,0.014770396053791
900,0.00287948362529278
901,0.0227075163275003
902,0.0284504406154156
903,0.0110060404986143
904,0.00523713044822216
905,0.00287948362529278
906,0.0221790000796318
907,0.0621065609157085
908,0.184155270457268
909,0.0439744330942631
910,0.0172018893063068
911,0.0346932075917721
912,0.0714927762746811
913,0.00524941645562649
914,0.0110045038163662
915,0.0436562895774841
916,0.00847848411649466
917,0.0284483674913645
918,0.00864226929843426
919,0.0237543880939484
920,0.0259031020104885
921,0.0511459782719612
922,0.0780479460954666
923,0.12150851637125
924,0.014770396053791
925,0.00883825961500406
926,0.134558483958244
927,0.0497194044291973
928,0.0173881649971008
929,0.0626034587621689
930,0.196108475327492
931,0.275919318199158
932,0.0145875029265881
933,0.0180039498955011
934,0.0136210611090064
935,0
936,0.00381826097145677
937,0.000624412670731544
938,0.00954197533428669
939,0.0524527542293072
940,0
941,0.0825137943029404
942,0.00381826097145677
943,0.0407103821635246
944,0.141475826501846
945,0.0136210611090064
946,0.0127782747149467
947,0.0581610202789307
948,0.011064050719142
949,0.0078351553529501
950,0.000838084146380424
951,0.000935424002818763
952,0.10429971665144
953,0.0617757551372051
954,0.00381826097145677
955,0.139914199709892
956,0.048173226416111
957,0.00998758524656296
958,0.0241999998688698
959,0.0150262229144573
960,0.00761719373986125
961,0.00283222272992134
962,0.00326578505337238
963,0.00287948362529278
964,0.0129127036780119
965,0.0186563581228256
966,0.045454740524292
967,0.0291301086544991
968,0.0377748757600784
969,0.356347143650055
970,0.043881393969059
971,0
972,0.188841059803963
973,0.0229924544692039
974,0.0839093923568726
975,0.00287948362529278
976,0.00797939114272594
977,0.078985370695591
978,0.0316935107111931
979,0.0646329000592232
980,0.54561847448349
981,0.00629069888964295
982,0.00366129167377949
983,0.0044015608727932
984,0
985,0.0215642489492893
986,0.255030751228333
987,0.00366129167377949
988,0.00736979534849524
989,0.012857599183917
990,0.016391646116972
991,0.0217293687164783
992,0.0033726510591805
993,0.00597545597702265
994,0.0342486090958118
995,0.00629069888964295
996,0.245607227087021
997,0.00679701613262296
998,0.0199818909168243
999,0.00833310093730688
1000,0.00625465484336019
1001,0.00381826097145677
1002,0.0479456335306168
1003,0.0214602947235107
1004,0.00863872841000557
1005,0.0675575658679008
1006,0.0184011645615101
1007,0.0252482853829861
1008,0.00432639289647341
1009,0.00627237604930997
1010,0.00864839367568493
1011,0.00794003810733557
1012,0.0107244849205017
1013,0.01331093814224
1014,0.0820164754986763
1015,0.00483480654656887
1016,0.149527534842491
1017,0
1018,0.381345808506012
1019,0.0244183652102947
1020,0.00381826097145677
1021,0.0208307802677155
1022,0.0556201599538326
1023,0.012718727812171
1024,0.248738884925842
1025,0.0136210611090064
1026,0.00116529315710068
1027,0.0134994937106967
1028,0.0154885714873672
1029,0.00381826097145677
1030,0.00397688383236527
1031,0.0069614932872355
1032,0.0533703677356243
1033,0.00794003810733557
1034,0.0214985981583595
1035,0.00283222272992134
1036,0.0213748589158058
1037,0.00740710319951177
1038,0.000935424002818763
1039,0.00432639289647341
1040,0.00283222272992134
1041,0.055578924715519
1042,0.304478466510773
1043,0.00746701704338193
1044,0.035659421235323
1045,0.0234672464430332
1046,0.0111264940351248
1047,0.0095893070101738
1048,0.0242472589015961
1049,0.0230890810489655
1050,0.00864839367568493
1051,0.0115803368389606
1052,0.0394241847097874
1053,0.141382470726967
1054,0.00381826097145677
1055,0.0793977603316307
1056,0.00381826097145677
1057,0
1058,0.0191516764461994
1059,0.0379929132759571
1060,0.0442881770431995
1061,0.122442618012428
1062,0.0290726944804192
1063,0.00794003810733557
1064,0.0166345052421093
1065,0.143652647733688
1066,0
1067,0.0171420499682426
1068,0.00524941645562649
1069,0.011064050719142
1070,0.0118197612464428
1071,0.0137743465602398
1072,0.0759142711758614
1073,0.448409676551819
1074,0.00842500105500221
1075,0.0132203279063106
1076,0.0650352165102959
1077,0.0228430591523647
1078,0.00801588781177998
1079,0.130503103137016
1080,0.0258094221353531
1081,0.00463517149910331
1082,0.106166228652
1083,0.0142523795366287
1084,0.0435997098684311
1085,0.0291145257651806
1086,0.00741308135911822
1087,0.0312961675226688
1088,0.0447033047676086
1089,0.351643562316895
1090,0.00861230026930571
1091,0.00712478859350085
1092,0
1093,0.116844333708286
1094,0.0136210611090064
1095,0.189230427145958
1096,0.0767227932810783
1097,0.0526902936398983
1098,0.233340442180634
1099,0.0886153876781464
1100,0.0334511660039425
1101,0.0168845169246197
1102,0.00820853281766176
1103,0.0326300077140331
1104,0.00629069888964295
1105,0.0319697521626949
1106,0.0276336036622524
1107,0.0129639646038413
1108,0.134907901287079
1109,0.0798571854829788
1110,0.011249334551394
1111,0.00685462774708867
1112,0.00356611330062151
1113,0.00932313594967127
1114,0.0200937427580357
1115,0.00567623879760504
1116,0.0106597375124693
1117,0.0537059307098389
1118,0.181337058544159
1119,0.00798659771680832
1120,0.0165957920253277
1121,0.0438031554222107
1122,0.00366129167377949
1123,0.0320095606148243
1124,0.118488453328609
1125,0.0260880142450333
1126,0.10997361689806
1127,0.011095211841166
1128,0.662599861621857
1129,0.0171495191752911
1130,0.0176439136266708
1131,0.00597545597702265
1132,0.395987063646317
1133,0.149435251951218
1134,0.10239339619875
1135,0.261186450719833
1136,0.0569590963423252
1137,0.00381826097145677
1138,0.0137743465602398
1139,0.0205879732966423
1140,0.0113088833168149
1141,0.00847848411649466
1142,0.00347945652902126
1143,0.114501722157001
1144,0.122582644224167
1145,0.0389433428645134
1146,0.0297560952603817
1147,0.0920945703983307
1148,0.0165048949420452
1149,0.025610126554966
1150,0.00646832631900907
1151,0.0107822734862566
1152,0.115852184593678
1153,0
1154,0.00864839367568493
1155,0.112060151994228
1156,0.0111264940351248
1157,0.466258436441422
1158,0.585967421531677
1159,0.0698891207575798
1160,0.00712478859350085
1161,0.207040667533875
1162,0.0480456613004208
1163,0.0602059997618198
1164,0.0387484803795815
1165,0.110551878809929
1166,0.0251107849180698
1167,0.133185401558876
1168,0.0069614932872355
1169,0.0104492073878646
1170,0.0148145984858274
1171,0.387878686189651
1172,0.00998758524656296
1173,0.0137460576370358
1174,0.0103404149413109
1175,0.0495827570557594
1176,0.584297180175781
1177,0.420662701129913
1178,0.183421939611435
1179,0.0309155806899071
1180,0.14055760204792
1181,0.426305025815964
1182,0.0205866135656834
1183,0.0636495798826218
1184,0.150795966386795
1185,0.029751431196928
1186,0.088951051235199
1187,0.0756075009703636
1188,0.320589900016785
1189,0.0718845948576927
1190,0.00238661281764507
1191,0.345033884048462
1192,0.0033726510591805
1193,0.689810216426849
1194,0.0276057682931423
1195,0.0967439785599709
1196,0.00287948362529278
1197,0.00381826097145677
1198,0.00524941645562649
1199,0.0908703058958054
1200,0.0531788170337677
1201,0.0174398701637983
1202,0.000935424002818763
1203,0.00524941645562649
1204,0.00381826097145677
1205,0.0110288690775633
1206,0.00629069888964295
1207,0.316706448793411
1208,0.0272970497608185
1209,0.086271345615387
1210,0.0136210611090064
1211,0.18246240913868
1212,0.0924120843410492
1213,0.00524941645562649
1214,3.5678967833519e-05
1215,0.720138609409332
1216,0.0109147671610117
1217,0.0649482533335686
1218,0.00741308135911822
1219,0.12024212628603
1220,0.0216967798769474
1221,0.0457321815192699
1222,0.0475187487900257
1223,0.0719803720712662
1224,0.00620739394798875
1225,0.0911661311984062
1226,0.00946211442351341
1227,0.00576178450137377
1228,0.0653668642044067
1229,0.408102035522461
1230,0.578404366970062
1231,0.0152177698910236
1232,0.0823614746332169
1233,0.0159787088632584
1234,0.945271670818329
1235,0.796101570129395
1236,0.00287948362529278
1237,0.0734436511993408
1238,0.460341811180115
1239,0.0522250048816204
1240,0.0173074267804623
1241,0.00381826097145677
1242,0.0353705696761608
1243,0.00883825961500406
1244,0.0236907452344894
1245,0.0404654704034328
1246,0.142237484455109
1247,0.0275083221495152
1248,0.00376322073861957
1249,0.0798060223460197
1250,0.00576178450137377
1251,0.133845627307892
1252,0.148269817233086
1253,0.0072194361127913
1254,0.102280519902706
1255,0.0365999229252338
1256,0.0383265838027
1257,0.0169977732002735
1258,0.00954197533428669
1259,0.000283129513263702
1260,0.210416778922081
1261,0.0202041603624821
1262,0.0907468944787979
1263,0.0810386016964912
1264,0.00791477598249912
1265,0.00480380654335022
1266,0.0287240631878376
1267,0.0622694529592991
1268,0.0729993730783463
1269,0.0313965529203415
1270,0.0347849912941456
1271,0.0066840392537415
1272,0.286095291376114
1273,0.191163152456284
1274,0.0502671413123608
1275,0.113498881459236
1276,0.636183202266693
1277,0.015926118940115
1278,0.22750161588192
1279,0.0320095606148243
1280,0.0101143149659038
1281,0.195678144693375
1282,0.00620739394798875
1283,0.0456830449402332
1284,0.0561690628528595
1285,0.00741308135911822
1286,0.00620739394798875
1287,0.0205495655536652
1288,0.115602061152458
1289,0.0118197612464428
1290,0.0543949417769909
